Close,High,Low,Open,Volume,symbol,date,price,daily_change,return_5_day_past,return_20_day_past,average_volume_5,average_volume_20,relative_volume,volume_trend_5_20,moving_average_20,moving_average_50,moving_average_200,distance_from_ma_20,distance_from_ma_50,distance_from_ma_200,rsi,atr_14,atr_percent,volatility_20,spy_return_5_day,spy_return_20_day,relative_strength_5_day,relative_strength_20_day,entry_next_open,exit_future_close,future_return,big_move,direction_target,target
112.70999908447266,129.08999633789062,112.13999938964844,121.0999984741211,5760900,COIN,2022-04-29,112.70999908447266,-8.134324849899489,-14.302010779303876,-40.63520556086658,5254880.0,4337025.0,1.3283068462828782,1.2116323977841954,149.40950088500978,167.9156008911133,235.259150390625,-24.56303085356145,-32.87699386696017,-52.09113061178338,19.0237487420314,10.745716094970703,9.533951009011297,58.252285038798966,-3.2954755022012727,-8.776896731442186,-11.006535277102603,-31.858308829424395,113.06999969482422,103.73999786376953,-8.251527245278456,True,0,1
10.399999618530273,11.229999542236328,10.359999656677246,10.899999618530273,30937500,PLTR,2022-04-29,10.399999618530273,-5.022832879590478,-13.043481727767603,-24.25345983051408,39182920.0,32283020.0,0.958321123612351,1.2137315529959714,12.430499935150147,12.19780002593994,19.091999955177307,-16.334824240480938,-14.73872668502886,-45.526924141281306,30.103797093668177,0.7342141696384975,7.059751890089555,62.81560844424696,-3.2954755022012727,-8.776896731442186,-9.74800622556633,-15.476563099071893,10.380000114440918,9.479999542236328,-8.670525648188443,True,0,1
113.10655212402344,116.88356150708636,112.8141467885434,115.7084801576087,42676000,GOOGL,2022-04-29,113.10655212402344,-3.7233511966147215,-4.619032055505235,-17.94670585272573,60512400.0,38057600.0,1.121352896661902,1.5900214411838898,126.94559631347656,130.61122360229493,137.02731689453125,-10.901555147513191,-13.402118895671936,-17.456931444493964,28.891850220264317,4.441011660892541,3.9263964620041545,38.901008196513104,-3.2954755022012727,-8.776896731442186,-1.3235565533039622,-9.169809121283546,112.4082500446914,114.72917938232422,2.064732203116826,True,1,1
51.51182556152344,53.73159413511748,51.41983940553455,53.20569008446477,26108000,AVGO,2022-04-29,51.51182556152344,-4.240488663324038,-5.54730805775251,-11.95684426736947,26104600.0,21282300.0,1.2267471091000504,1.2265873519309474,54.83176059722901,55.00632888793945,51.01841527938843,-6.054766433805422,-6.352911377770953,0.9671219292739351,38.745106152043334,1.7975961572933439,3.4896766668585153,34.8979880658953,-3.2954755022012727,-8.776896731442186,-2.251832555551237,-3.179947535927285,51.767335619147836,53.90069580078125,4.121054630527143,True,1,1
85.5199966430664,91.79000091552734,85.37999725341797,88.05000305175781,82647700,AMD,2022-04-29,85.5199966430664,-4.596165522796514,-2.9725468172509872,-21.78525744706802,87975320.0,85950895.0,0.9615688120525098,1.0235532742271038,95.79749984741211,106.40600006103516,117.75864994049073,-10.728362661568296,-19.628595573546985,-27.3768876542964,32.02507954962836,4.788573673793247,5.599361391206842,50.92338537608329,-3.2954755022012727,-8.776896731442186,0.3229286849502855,-13.008360715625834,85.66000366210938,95.33999633789062,11.300481277078301,True,1,1
124.28150177001953,130.76100158691406,121.625,129.8489990234375,272662000,AMZN,2022-04-29,124.28150177001953,-14.049437774923401,-13.90266954273951,-23.75250931362105,120143600.0,73250400.0,3.7223277961622054,1.6401767089326476,151.3087001800537,152.71226058959962,163.8764628982544,-17.862289728133586,-18.61720775385886,-24.161469211608566,28.071082666080073,6.994571140834263,5.628006614996959,63.232695846168205,-3.2954755022012727,-8.776896731442186,-10.607194040538237,-14.975612582178865,122.4010009765625,114.77249908447266,-6.232385218443238,True,0,1
6.119999885559082,6.75,6.099999904632568,6.369999885559082,33526800,SOFI,2022-04-29,6.119999885559082,-5.116278038210553,-4.225351902472097,-35.23809514198294,41878180.0,48083725.0,0.6972587918261325,0.8709429229952547,7.453499984741211,8.900799989700317,14.356249978542328,-17.89092509441293,-31.242136744551907,-57.37048397244139,24.928365117924983,0.47464288984026226,7.755602920193552,59.42856877589207,-3.2954755022012727,-8.776896731442186,-0.9298764002708242,-26.461198410540753,6.105000019073486,6.440000057220459,5.4873060950098695,True,1,1
40.73623275756836,42.390354124305325,40.65212477061715,42.04457842904154,70765900,INTC,2022-04-29,40.73623275756836,-6.938505783337245,-6.338621372326725,-12.045992772272552,42307940.0,31973625.0,2.213258584223716,1.3232137425768895,43.84167766571045,44.33436233520508,47.2010751914978,-7.083316774099928,-8.115893379568274,-13.696388075274047,37.398967488143334,1.3270339289258604,3.2576255561562983,39.12129836224765,-3.2954755022012727,-8.776896731442186,-3.043145870125452,-3.269096040830366,40.85771590290056,41.72699737548828,2.1275821552374508,True,1,1
19.035999298095703,20.47100067138672,19.0,19.868000030517578,163919000,NFLX,2022-04-29,19.035999298095703,-4.591020356970166,-11.674094016038827,-49.181773447775946,217047200.0,201662700.0,0.8128374756462152,1.076288277405787,29.74144983291626,34.16529987335205,51.24526488304138,-35.99505267887893,-44.28265120265127,-62.85315464454688,12.660167706224968,2.2520720618111745,11.83059542367426,129.64958483645938,-3.2954755022012727,-8.776896731442186,-8.378618513837555,-40.40487671633376,19.17099952697754,18.097000122070312,-5.6022087079804495,True,0,1
154.6243438720703,154.88863149119723,150.03338084701502,153.40074029125887,123055300,AAPL,2022-05-02,154.6243438720703,0.19665653242988412,-3.020608403394476,-9.379813391539383,113741220.0,86604980.0,1.4208801849501034,1.3133334826703962,162.49794540405273,162.12097839355468,155.75596488952635,-4.845354513501466,-4.6240989881556285,-0.7265346263038275,39.932885906040276,5.137035620555134,3.322268338810415,34.04409121995515,-3.274126076747097,-8.487146723450145,0.2535176733526212,-0.8926666680892374,154.81031244687898,149.06756591796875,-3.709537457900791,True,0,1
121.33999633789062,122.29000091552734,111.80000305175781,113.06999969482422,6229400,COIN,2022-05-02,121.33999633789062,7.656816008799772,-10.211634685573989,-35.09842106306974,5687460.0,4499700.0,1.3844034046714226,1.2639642642842857,146.12850036621094,166.50400085449218,234.74080039978028,-16.963497172829488,-27.124876450308467,-48.308944959189034,29.517682891796667,10.837144034249443,8.931221659238956,68.52126093702158,-3.274126076747097,-8.487146723450145,-6.937508608826892,-26.611274339619598,120.2300033569336,83.51000213623047,-30.5414623600154,True,0,1
115.55831909179688,115.71938932068893,111.61032511577044,112.4082500446914,35534000,GOOGL,2022-05-02,115.55831909179688,2.1676613085023,-5.274059601857939,-16.815856461458612,58393600.0,38537200.0,0.922070103692017,1.5152527947022618,125.7775779724121,130.29490859985353,136.97583831787108,-8.124865373744681,-11.310180625180024,-15.63598331581073,35.910197350992675,4.407488550835063,3.8140815697862958,40.018622047904614,-3.274126076747097,-8.487146723450145,-1.9999335251108419,-8.328709738008467,115.40715683615127,111.52210235595703,-3.366389560839822,True,0,1
274.5945129394531,275.0481978824211,266.63091494307633,268.0691795788448,35151100,MSFT,2022-05-02,274.5945129394531,2.50430532497814,1.3357916341190768,-8.063524039505888,43173540.0,31769200.0,1.106452161212747,1.3589747302418695,277.5802307128906,282.0471856689453,293.7615203857422,-1.075623348885287,-2.642349616719736,-6.524682817926802,49.56618247170978,9.603911351557729,3.4974884416846845,41.60674943721187,-3.274126076747097,-8.487146723450145,4.609917710866174,0.4236226839442576,274.10223840561963,255.3950653076172,-6.824888846883237,True,0,1
89.83999633789062,90.37000274658203,85.31999969482422,85.66000366210938,98304100,AMD,2022-05-02,89.83999633789062,5.051449794665608,-0.9372654985479789,-16.960907375386792,88939940.0,85272745.0,1.1528196963754362,1.043005476134256,94.87999954223633,105.95539993286133,117.77839992523194,-5.311976421439721,-15.209610463631144,-23.721160760442633,41.39427989078545,4.787859780447824,5.329318761813564,55.515784493810536,-3.274126076747097,-8.487146723450145,2.336860578199118,-8.473760651936647,89.8499984741211,86.36000061035156,-3.884249218740643,True,0,1
6.329999923706055,6.340000152587891,6.010000228881836,6.105000019073486,43738400,SOFI,2022-05-02,6.329999923706055,3.431373236501112,-3.3587826049227387,-32.15434109894765,43111560.0,48787920.0,0.8965006091671873,0.8836523467284525,7.303499984741211,8.783799982070922,14.311399977207184,-13.329226577244263,-27.935518378986867,-55.769526854204166,30.42253551396132,0.47178574970790316,7.4531714912199325,62.541968646614045,-3.274126076747097,-8.487146723450145,-0.08465652817564173,-23.667194375497502,6.28000020980835,5.96999979019165,-4.93631224936153,True,0,1
