date,symbol,Close,entry_next_open,exit_1_day_close,exit_5_day_close,exit_10_day_close,daily_change,Volume,average_volume,relative_volume,rsi,moving_average_20,above_20_day_ma,condition_price,condition_average_volume,condition_daily_change,condition_relative_volume,condition_rsi,condition_above_ma,score,return_1_day,return_5_day,return_10_day
2023-04-13,AAPL,163.04556274414062,162.09025757823102,162.7008514404297,164.1189727783203,165.85226440429688,3.4103677145043143,68445600,60362080.0,1.1339171877443588,62.86372903693612,158.41742477416992,True,True,True,True,True,True,True,6,0.37669991480147047,1.2515960122465364,2.320933338174358
2023-04-27,AAPL,165.85226440429688,165.93105213681218,167.10296630859375,163.27207946777344,171.11114501953125,2.8395493802402916,64902300,51637600.0,1.2568806451113141,58.54987660583743,162.1715232849121,True,True,True,True,True,True,True,6,0.7062657391066818,-1.6024563424369753,3.1218345306748274
2023-05-05,AAPL,170.9339141845703,169.86043164324718,170.8649444580078,170.1841278076172,172.7383270263672,4.692679080080664,113453200,56517165.0,2.007411376702989,67.03435599829615,163.5079147338867,True,True,True,True,True,True,True,6,0.5913754045264508,0.19056596126509895,1.6942706169288169
2023-05-18,AAPL,172.62985229492188,173.951317433895,172.7383270263672,170.59835815429688,178.4482879638672,1.3666139142543887,65496700,56414425.0,1.1609920689610858,64.11779104375225,167.37555160522462,True,True,True,True,True,True,True,6,-0.6973160223341157,-1.9275273847076946,2.585189118605613
2023-06-01,AAPL,177.6001739501953,178.52718373632618,178.4482879638672,178.07354736328125,183.43833923339844,1.6022476929957064,68901800,58911595.0,1.169579604829915,69.63004951075472,171.1399787902832,True,True,True,True,True,True,True,6,-0.044192582220703436,-0.2540993273690617,2.7509286789208165
2023-08-30,AAPL,185.3055419921875,185.4931879048022,185.52281188964844,175.34161376953125,173.5443572998047,1.9172215423088224,60813900,58814945.0,1.0339871949212909,66.35883521784754,177.12915115356446,True,True,True,True,True,True,True,6,0.0159703896303931,-5.472747678734646,-6.441654672046404
2023-11-02,AAPL,175.35150146484375,172.06309922812656,174.44297790527344,180.13104248046875,187.58663940429688,2.0693225083121325,77334800,55188965.0,1.4012728812725515,47.30637639519617,172.7904022216797,True,True,True,True,True,True,True,6,1.3831429794203265,4.688944514271154,9.022004279714114
2023-12-05,AAPL,191.255126953125,192.2735994925461,190.16744995117188,192.53065490722656,194.73570251464844,2.1063364096969517,66628400,48871705.0,1.363332832361793,68.27627969801127,186.36151123046875,True,True,True,True,True,True,True,6,-1.0953919554909541,0.13369251699602014,1.2805205855616064
2023-12-13,AAPL,195.7443084716797,195.8036348613561,195.8926239013672,192.6493377685547,191.413330078125,1.669164614851426,70404200,47997480.0,1.46683117530337,64.69291815378574,189.48168563842773,True,True,True,True,True,True,True,6,0.045448104206080586,-1.6109492017525096,-2.2421977949182437
2024-01-18,AAPL,186.51869201660156,187.21088801676132,189.41592407226562,191.99668884277344,184.76852416992188,3.257038260392253,78005800,51744805.0,1.5075097876975283,42.15273643810014,186.32491760253907,True,True,True,True,True,True,True,6,1.177835369974245,2.556368850503854,-1.3046056630107827
2024-04-11,AAPL,173.3016815185547,172.52944039553972,174.7967071533203,165.381103515625,168.2028350830078,4.327101845673598,91070300,62676130.0,1.4530300450905314,57.21021434921311,169.8438690185547,True,True,True,True,True,True,True,6,1.3141332589862165,-4.14325628340676,-2.5077489978595935
2024-04-29,AAPL,171.77696228027344,171.60869637165644,168.63848876953125,179.9054412841797,184.68019104003906,2.48079709729343,68169400,56698440.0,1.202315266522324,56.004973919784184,167.86323318481445,True,True,True,True,True,True,True,6,-1.7308024971488312,4.834687919634817,7.617035118123283
2024-06-07,AAPL,195.19908142089844,195.20899197297106,191.46145629882812,210.66514587402344,206.35247802734375,1.2391912841288155,53103900,51238400.0,1.0364082406944792,66.92377620042373,189.20006103515624,True,True,True,True,True,True,True,6,-1.919755660979916,7.917746895180144,5.708490137542244
2024-09-19,AAPL,227.1670684814453,228.2589097535001,226.5020751953125,225.82713317871094,223.99087524414062,3.7065517487830046,66781300,47003055.0,1.4207863722900564,48.66971640948354,221.85193405151367,True,True,True,True,True,True,True,6,-0.7696674623062116,-1.0653588845295325,-1.8698216485694141
2024-10-15,AAPL,232.11004638671875,229.87678174389526,230.05543518066406,234.10508728027344,231.93136596679688,1.1024685474710694,64751400,57377740.0,1.1285108127298147,59.97862201407534,225.83110580444335,True,True,True,True,True,True,True,6,0.0777170427624263,1.839379124895224,0.8937763123857412
2024-11-18,AAPL,226.57241821289062,225.53899960732684,226.83074951171875,231.39163208007812,241.1095428466797,1.342227508118854,44633700,44290110.0,1.0077577138553053,41.5200806645554,225.99438858032227,True,True,True,True,True,True,True,6,0.5727390414256073,2.594953636817121,6.903703247093329
2024-11-25,AAPL,231.39163208007812,231.84870566104107,233.56771850585938,241.1095428466797,246.19703674316406,1.3050933317995117,90152800,46524025.0,1.9377687119719327,69.70628825904441,225.38910827636718,True,True,True,True,True,True,True,6,0.7414373265173468,3.994345001510524,6.188661282888508
2025-01-28,AAPL,236.7473907470703,232.63366934231402,237.8404083251953,231.3220672607422,231.3973388671875,3.654394871352906,75707600,55773285.0,1.3574169066785289,43.722029410384835,235.3463592529297,True,True,True,True,True,True,True,6,2.2381708536006073,-0.5638057832642707,-0.5314495011069509
2025-03-31,AAPL,220.96249389648438,218.65468232589998,222.0169219970703,180.50625610351562,201.45555114746094,1.941270106318549,65299300,53402775.0,1.2227697905211854,51.43813807137849,220.77000427246094,True,True,True,True,True,True,True,6,1.5376938812400986,-17.446882827565048,-7.865887432862806
2025-05-12,AAPL,209.95706176757812,209.59847136477597,212.08859252929688,207.9550018310547,199.4188690185547,6.314625863349033,63775800,56424455.0,1.1302865043180301,62.4557949221768,202.14772262573243,True,True,True,True,True,True,True,6,1.1880435712659398,-0.784103778534273,-4.8567159292422275
2025-06-20,AAPL,200.2057647705078,200.83325703321927,200.70376586914062,200.2854461669922,209.120361328125,2.2484682623141072,96813500,54206250.0,1.7860209846650525,50.256772263560784,199.23907928466798,True,True,True,True,True,True,True,6,-0.06447695266786901,-0.27276899967642043,4.126360552692221
2025-06-30,AAPL,204.3592529296875,205.85332972802502,206.99879455566406,209.1801300048828,208.28369140625,2.034000393268065,91912800,55020465.0,1.6705202327897446,57.13188958802272,199.86409912109374,True,True,True,True,True,True,True,6,0.5564470728515403,1.6161022419473037,1.1806278195431563
2025-08-06,AAPL,212.40733337402344,218.01508808955717,219.16053771972656,232.6717529296875,225.3723907470703,5.090678215297206,108483100,54430190.0,1.993068552580838,55.62518875666584,209.42765350341796,True,True,True,True,True,True,True,6,0.5253992465415358,6.72277545951756,3.374675909811753
2025-09-03,AAPL,237.79725646972656,237.77731160532718,239.1035614013672,226.1501922607422,238.3157958984375,3.8089829254487784,66427800,55244180.0,1.2024397864173204,58.8988953241624,228.17341690063478,True,True,True,True,True,True,True,6,0.5577696993400938,-4.889919591606862,0.2264658009104359
2025-09-12,AAPL,233.40968322753906,236.33138325533858,236.0322265625,244.8074188232422,254.73931884765625,1.7563026031821138,55824200,48015070.0,1.1626391464179893,58.05465650703862,231.05382614135743,True,True,True,True,True,True,True,6,-0.1265835661425352,3.586504446066674,7.789035607018491
2025-09-19,AAPL,244.8074188232422,247.5995237986898,255.35755920410156,254.73931884765625,257.2920837402344,3.203299068174581,163741300,55755915.0,2.9367520916839047,64.3965379357879,233.709814453125,True,True,True,True,True,True,True,6,3.1332998086536668,2.8836061311537264,3.9146117055641305
2025-10-20,AAPL,261.50018310546875,261.141213133835,262.0286865234375,268.0516662597656,268.29095458984375,3.9438767662544505,90483000,46127420.0,1.9615881399826827,59.50062411478669,253.0849937438965,True,True,True,True,True,True,True,6,0.3398442470846863,2.646251444956338,2.7378832204262293
2025-10-27,AAPL,268.0516662597656,268.23113785786586,268.2411193847656,268.29095458984375,268.93035888671875,2.2791311850895335,44888200,44308570.0,1.0130816679482095,62.24918047938687,255.02600173950196,True,True,True,True,True,True,True,6,0.003721240934018155,0.022300442989431346,0.2606785455398608
2025-11-21,AAPL,270.98651123046875,270.397615191446,275.4083251953125,282.57501220703125,277.3746643066406,1.9680647235321702,59030800,50253725.0,1.1746552121260663,55.138587342255235,269.4418197631836,True,True,True,True,True,True,True,6,1.8530895697134175,4.503514946669718,2.5802924002324312
2025-12-02,AAPL,285.6592712402344,285.6692634925469,283.623046875,276.66595458984375,274.1007385253906,1.0914832876105063,53669500,46382040.0,1.1571181431433373,67.54333409491386,272.526953125,True,True,True,True,True,True,True,6,-0.7162886873197993,-3.1516547466920786,-4.049621868912789
2026-02-02,AAPL,269.5093078613281,268.70080609664296,268.98028564453125,274.3672180175781,263.6371154785156,4.058126002356821,73913400,53804630.0,1.3737367955136945,61.41791567947442,257.12179107666014,True,True,True,True,True,True,True,6,0.10401142890050785,2.1088183557205875,-1.8845089047876185
2026-04-15,AAPL,266.18475341796875,266.55439590858066,263.15753173828125,272.9185791015625,269.92132568359375,2.936295529114541,49913500,42483035.0,1.1749042882647156,67.10429694342308,254.41510009765625,True,True,True,True,True,True,True,6,-1.274360589222634,2.3875739026133047,1.2631304629347806
2026-04-22,AAPL,272.9185791015625,274.79681820267325,273.1783142089844,269.92132568359375,287.245361328125,2.629899524101398,43249200,41990885.0,1.029966384371275,67.06230528206522,259.21068115234374,True,True,True,True,True,True,True,6,-0.5889820720177186,-1.7742172383828803,4.530089979524599
2026-05-01,AAPL,279.88214111328125,279.4025768563376,276.5751647949219,293.0500183105469,300.2300109863281,3.239351812191993,79915400,45805255.0,1.744677548460324,69.31020379190173,266.1138214111328,True,True,True,True,True,True,True,6,-1.0119491714170925,4.884508084270989,7.454274174679321
2026-05-08,AAPL,293.0500183105469,291.9800109863281,292.67999267578125,300.2300109863281,308.82000732421875,2.0456497888878378,52692800,48820730.0,1.0793120053714886,68.9404002619016,272.96001586914065,True,True,True,True,True,True,True,6,0.23973616792756225,2.825535889299724,5.76751685192558
2021-08-13,AMD,110.55000305175781,110.19999694824219,107.4800033569336,104.6500015258789,111.4000015258789,3.8028197669087493,100135700,97566075.0,1.0263372796333152,69.82011257274367,101.87950019836425,True,True,True,True,True,True,True,6,-2.4682338172714258,-5.036293626187627,1.0889334036917608
2021-09-27,AMD,108.16000366210938,106.83999633789062,101.5199966430664,100.33999633789062,104.68000030517578,2.2306243310759033,51944300,39412165.0,1.3179763151808586,47.2515331861678,106.64550018310547,True,True,True,True,True,True,True,6,-4.9794083462894045,-6.083863929986666,-2.021711069592025
2021-10-13,AMD,109.16000366210938,110.5,111.98999786376953,116.38999938964844,122.27999877929688,3.9223178890633426,55631900,42009835.0,1.324258950314849,55.37692162388547,104.11799964904785,True,True,True,True,True,True,True,6,1.348414356352512,5.330316189727102,10.660632379454182
2022-01-03,AMD,150.24000549316406,151.00999450683594,144.4199981689453,132.0,131.92999267578125,4.405845632794425,59396600,52439010.0,1.132679659665581,63.81512810202206,143.1610008239746,True,True,True,True,True,True,True,6,-4.363947140990265,-12.588567113665706,-12.634926511563426
2022-02-15,AMD,121.47000122070312,119.05000305175781,117.69000244140625,109.76000213623047,118.27999877929688,6.300870560210692,143975900,108965180.0,1.321301905801468,57.50558021756329,118.6044994354248,True,True,True,True,True,True,True,6,-1.1423776358580162,-7.803444500113499,-0.6467906364741371
2022-02-25,AMD,121.05999755859375,120.30999755859375,123.33999633789062,108.41000366210938,104.29000091552734,3.8161366306065814,127821000,118247270.0,1.0809636450803473,48.09823250092054,118.4560001373291,True,True,True,True,True,True,True,6,2.5184929272575207,-9.891109748122807,-13.315598843117172
2022-03-24,AMD,120.52999877929688,119.91999816894531,119.66999816894531,109.33999633789062,103.72000122070312,5.802318044764032,121961300,109166140.0,1.1172081379812457,61.653838039152284,112.22150001525878,True,True,True,True,True,True,True,6,-0.2084723180597381,-8.822550027185127,-13.509003665443153
2022-05-04,AMD,99.41999816894531,97.6500015258789,93.87000274658203,87.91999816894531,96.27999877929688,9.096895825064255,225394100,94378745.0,2.388187085980005,51.734820429568586,93.53999938964844,True,True,True,True,True,True,True,6,-3.8709664313677616,-9.964160988113225,-1.4029725808237248
2022-05-13,AMD,95.12000274658203,93.86000061035156,94.23999786376953,93.5,102.26000213623047,9.257989218944873,138068100,112220750.0,1.2303259423947888,53.91135486494166,90.67699966430663,True,True,True,True,True,True,True,6,0.4048553707084235,-0.3835506158220259,8.949500821708378
2022-11-10,AMD,68.47000122070312,69.58000183105469,72.37000274658203,73.9000015258789,75.13999938964844,14.269030896247624,107996300,86034130.0,1.2552727621003432,65.95041574525439,60.10599975585937,True,True,True,True,True,True,True,6,4.00977413352428,6.208680053377247,7.990798235524377
2023-01-09,AMD,67.23999786376953,66.66999816894531,68.05000305175781,71.58999633789062,74.69999694824219,5.128203293069067,69741300,53900185.0,1.2938972287386397,54.30181753095427,65.75599956512451,True,True,True,True,True,True,True,6,2.0699038858760677,7.3796284746817875,12.044396279940539
2023-01-31,AMD,75.1500015258789,78.47000122070312,84.63999938964844,85.91000366210938,85.94999694824219,3.7267145498509624,71669100,54073350.0,1.32540521347392,64.53725796126506,70.26599998474121,True,True,True,True,True,True,True,6,7.862875077052323,9.48133340852213,9.532299746626705
2023-02-07,AMD,85.91000366210938,85.87999725341797,84.69000244140625,85.94999694824219,76.61000061035156,2.6649179598481343,65291900,61812245.0,1.0562939430528693,69.30220934485658,75.58699989318848,True,True,True,True,True,True,True,6,-1.3856484048319628,0.08150872969598932,-10.794127782412644
2023-03-03,AMD,81.5199966430664,82.02999877929688,81.16000366210938,82.66999816894531,97.83999633789062,1.3426083650940335,54536200,52721030.0,1.0344297142904832,50.08694198405522,81.33599967956543,True,True,True,True,True,True,True,6,-1.0605816532171852,0.7802016325397787,19.273433858180123
2023-05-05,AMD,89.83999633789062,89.98999786376953,95.04000091552734,95.26000213623047,105.81999969482422,3.729356546330531,78491100,57080815.0,1.3750872337754814,49.94888175425653,89.28000106811524,True,True,True,True,True,True,True,6,5.611738161615154,5.856211131862543,17.590845879359595
2023-06-09,AMD,124.91999816894531,128.52000427246094,129.19000244140625,120.08000183105469,107.51000213623047,3.197021907990205,75105000,73718510.0,1.0188078950591921,68.10083178617336,113.50900039672851,True,True,True,True,True,True,True,6,0.5213181969127012,-6.567072954272191,-16.347651289903087
2023-08-01,AMD,117.5999984741211,119.48999786376953,109.3499984741211,113.2300033569336,111.3499984741211,2.797200092273,95279300,60269805.0,1.580879513381535,55.884639731074216,113.77899971008301,True,True,True,True,True,True,True,6,-8.486065420478994,-5.238927624697887,-6.812285157899867
2023-09-05,AMD,110.77999877929688,110.55999755859375,109.27999877929688,105.30999755859375,101.61000061035156,1.2151684496470416,66042200,59202785.0,1.1155252240245117,49.19423219909003,107.51700057983399,True,True,True,True,True,True,True,6,-1.1577413237717438,-4.74855292685552,-8.095149372175891
2023-10-04,AMD,104.06999969482422,103.41000366210938,102.91000366210938,108.30999755859375,102.16999816894531,3.9868083440936175,51023200,51005720.0,1.0003427066611352,45.655128477383734,102.00899887084961,True,True,True,True,True,True,True,6,-0.4835122157366367,4.738413811970288,-1.1991156070507047
2023-11-01,AMD,108.04000091552734,107.95999908447266,107.83000183105469,113.58999633789062,118.0,9.685280117286643,138641500,57768640.0,2.399943983448459,48.97288441606205,102.84299964904785,True,True,True,True,True,True,True,6,-0.12041242545421937,5.2148919054851195,9.299741571571897
2023-12-07,AMD,128.3699951171875,129.5399932861328,128.9199981689453,138.0,139.91000366210938,9.887001757007386,118579100,49713395.0,2.385254517419299,64.48439440993789,120.29549980163574,True,True,True,True,True,True,True,6,-0.4786128989662908,6.5308068182313495,8.005257768595753
2024-01-08,AMD,146.17999267578125,145.9499969482422,149.25999450683594,158.74000549316406,168.4199981689453,5.484190174850667,71756900,65591945.0,1.0939895134989517,57.91845700103811,139.53150024414063,True,True,True,True,True,True,True,6,2.267898340393648,8.7632811321384,15.39568461153966
2024-01-16,AMD,158.74000549316406,158.4499969482422,160.1699981689453,168.4199981689453,172.05999755859375,8.310595071960769,112711400,60699050.0,1.856889028740977,68.61144635428367,143.2309997558594,True,True,True,True,True,True,True,6,1.085516726936242,6.292206634727693,8.589460948236738
2024-02-22,AMD,181.86000061035156,181.86000061035156,176.52000427246094,192.52999877929688,211.3800048828125,10.694508516789725,100684700,77550940.0,1.2983040566626272,58.7781576650336,173.13999938964844,True,True,True,True,True,True,True,6,-2.9363226217797966,5.867149528832649,16.23226887352196
2024-02-29,AMD,192.52999877929688,197.91000366210938,202.63999938964844,211.3800048828125,187.05999755859375,9.05744086397904,105538500,63570965.0,1.660168285946265,66.91969514512327,174.36199874877929,True,True,True,True,True,True,True,6,2.389973038257609,6.806124486612797,-5.482292912307651
2024-03-15,AMD,191.05999755859375,193.2899932861328,190.64999389648438,179.64999389648438,183.33999633789062,2.138351359032309,95289500,74454645.0,1.279832843202731,59.92613145179876,190.09499893188476,True,True,True,True,True,True,True,6,-1.3658231058761405,-7.05675402940118,-5.147704120157382
2024-05-16,AMD,162.6199951171875,168.42999267578125,164.47000122070312,160.42999267578125,166.89999389648438,1.8475587036212104,76726700,47430505.0,1.6176656773947484,55.49242679664898,153.21049957275392,True,True,True,True,True,True,True,6,-2.35112012544042,-4.749747876198973,-0.9083885565690397
2024-05-24,AMD,166.36000061035156,169.4199981689453,171.61000061035156,163.5500030517578,160.33999633789062,3.696321264911151,54868600,49495015.0,1.1085682063133024,65.31556823929864,157.07649993896484,True,True,True,True,True,True,True,6,1.2926469514079386,-3.4647592849894604,-5.359462831536643
2024-06-05,AMD,166.1699981689453,165.4600067138672,166.77999877929688,160.24000549316406,161.77999877929688,3.862736710791159,60507500,50821250.0,1.19059448557444,56.94741360583004,161.59099960327148,True,True,True,True,True,True,True,6,0.7977710696654094,-3.1548416589455175,-2.2241072073290846
2024-06-28,AMD,162.2100067138672,161.25,157.69000244140625,178.69000244140625,179.8300018310547,1.7181949408603625,56204600,51174490.0,1.0982933098111969,41.117406944616725,161.30449981689452,True,True,True,True,True,True,True,6,-2.2077504239341073,10.815505390019386,11.522481755692837
2024-08-19,AMD,155.27999877929688,156.49000549316406,156.39999389648438,149.99000549316406,136.94000244140625,4.523425774864243,60766900,56639075.0,1.0728794564529875,64.52725151297838,139.9380012512207,True,True,True,True,True,True,True,6,-0.05751907056046335,-4.153619893817395,-12.492812553841858
2024-09-11,AMD,149.86000061035156,148.42999267578125,150.77000427246094,148.2899932861328,162.02000427246094,4.914592867851231,50935400,41328205.0,1.2324609791303542,43.435173772699514,146.80949935913085,True,True,True,True,True,True,True,6,1.5765085980911087,-0.09432014859304116,9.155839296148605
2024-09-19,AMD,156.74000549316406,156.0,155.9499969482422,167.49000549316406,162.85000610351562,5.698302373462605,44500000,35933995.0,1.2383816494659166,60.122372409066415,147.0520004272461,True,True,True,True,True,True,True,6,-0.03205323830629547,7.365388136643625,4.3910295535356525
2024-10-11,AMD,167.88999938964844,167.77000427246094,165.27000427246094,155.97000122070312,156.22999572753906,2.259719137150662,42136200,34789940.0,1.2111604676524306,62.699488695249215,161.85150146484375,True,True,True,True,True,True,True,6,-1.4901352663375778,-7.033440276126135,-6.878469482650029
2024-10-29,AMD,166.25,153.00999450683594,148.60000610351562,141.66000366210938,143.6300048828125,3.9582303048599554,71896000,36843415.0,1.9513934851044616,44.44960922643915,161.56949996948242,True,True,True,True,True,True,True,6,-2.8821570888451276,-7.417810111887491,-6.130311718692583
2024-12-02,AMD,142.05999755859375,142.5800018310547,141.97999572753906,130.8699951171875,126.69000244140625,3.5573736283440294,33102400,30280585.0,1.0931889195667785,42.03071986171005,140.7675018310547,True,True,True,True,True,True,True,6,-0.42082065914585964,-8.212937693564182,-11.14461999269487
2025-01-06,AMD,129.5500030517578,130.50999450683594,127.33000183105469,116.08999633789062,123.75,3.3341311426985154,48020200,41105870.0,1.1682078496331545,54.35930785232248,125.79949989318848,True,True,True,True,True,True,True,6,-2.436589387500654,-11.04896082743304,-5.179675727043154
2025-03-17,AMD,104.58999633789062,103.8499984741211,103.51000213623047,113.8499984741211,102.73999786376953,3.585218454414796,43689500,35311090.0,1.237274182133715,50.963004532156475,103.39099960327148,True,True,True,True,True,True,True,6,-0.3273917601215426,9.629273131373184,-1.0688499053066125
2025-03-24,AMD,113.8499984741211,113.2699966430664,114.80999755859375,102.73999786376953,83.63999938964844,6.961664658730116,53342000,35923515.0,1.4848769670785278,68.703605707801,102.14500007629394,True,True,True,True,True,True,True,6,1.3595841451113921,-9.296370699540802,-26.158734114548686
2025-06-09,AMD,121.7300033569336,121.11000061035156,123.23999786376953,126.38999938964844,138.42999267578125,4.768053015853169,55437700,40074295.0,1.3833730574673866,61.795490956731044,114.35499992370606,True,True,True,True,True,True,True,6,1.7587294547795729,4.359671994622705,14.30104200986133
2025-06-16,AMD,126.38999938964844,127.93000030517578,127.0999984741211,138.42999267578125,136.11000061035156,8.806814226088067,100968500,39030990.0,2.5868803225334536,64.87303198132264,116.1034999847412,True,True,True,True,True,True,True,6,-0.648793738040121,8.207607555348883,6.394122008647285
2025-08-07,AMD,172.39999389648438,174.0399932861328,172.75999450683594,180.9499969482422,163.7100067138672,5.689062688255975,95448300,66889095.0,1.4269635431605108,62.24764842152395,164.49699935913085,True,True,True,True,True,True,True,6,-0.7354624389076303,3.970353900639889,-5.935409659136493
2025-11-05,AMD,256.3299865722656,253.47000122070312,237.6999969482422,258.8900146484375,223.5500030517578,2.51149107932942,67366600,62863825.0,1.071627442332693,62.52733377587182,242.21349868774413,True,True,True,True,True,True,True,6,-6.221645242637441,2.138325404044572,-11.80415750378806
2025-11-12,AMD,258.8900146484375,251.89999389648438,247.9600067138672,223.5500030517578,214.24000549316406,8.997141289818632,108942000,56669030.0,1.9224257058926189,59.644882632276456,246.74999923706054,True,True,True,True,True,True,True,6,-1.5641076927680575,-11.254462696166911,-14.950372892345632
2026-01-02,AMD,223.47000122070312,230.25,221.0800018310547,203.1699981689453,231.8300018310547,4.347215819664707,36446200,26756265.0,1.3621557418421442,51.85590428934416,214.40599822998047,True,True,True,True,True,True,True,6,-3.982626783472454,-11.761130002629617,0.686211435854367
